paperId,editionId,pages
c09e8c7c00350b76e58f9d122a25b86f3422ad30,c07a0a2b-162b-4c55-a330-dc4a62641ec4,659-670
4eac0fca0e861e56f502f348c3c0e024e0960c42,760ed92f-a592-406e-8d91-161eff52032e,2997-3011
4d1aee93dc22b961ecc6f0073b714c0265864060,f73ae992-6dda-4ded-848e-7d6268d94e1d,970-977
204615e874c9c1358fe6461eb9eb4d2e36e5c595,ac163760-96a8-43a6-a64c-b165e1927477,366-374
697b8dd051c2627ff26ae5115edf63f1c9c8e975,71dbf6ec-8eac-409a-8b5e-e5c6fbfb8744,1537-1548
c7108999545af0d2b9ae32c8834115f835af4295,a5c44e72-bd8a-46ee-9b52-50019843b63e,1 - 60
786b9a5e988db5d553a6ed8f86ae8cebe8967941,14f56778-5b87-4f20-88fc-2bbcaf4c7f89,1-10
7e0dc66253b408c60b895bef0f43e318ebafe5a9,19fac3ea-b421-464f-8ea1-f0e6505181e7,
473e881513180ae54c84135787b329ca1feef7e7,cf9eb054-2a86-4fdb-b367-e2fbea6f1a61,473-476
c7ead1d096c4dbcb66921eb88fa39cef3c882747,19c551b1-9bc6-4350-ad02-2a1e712290ab,789-793
2ca63daafe06b15a63186d7b821b52638d330e90,b7478ba0-1fd0-47f4-bcdb-322c6915a552,
7f714927f32b2005b7d4608f1a24a01f4c18e783,980ab968-2e96-4a71-ab14-0177e39c3fec,
89811212eaf52f78cac65d7eed70b149bd450f1c,4d361dc3-43dd-48cc-b68b-4b25ae76fd10,782-784
9937c9498f296158ac0c6a861de4125b210a7191,367b4a9b-dcf1-4cee-9e73-77767409cdd5,361-368
66b786602e0d107eeed049070625398a8e239482,753ccd4d-924b-4ee8-a05e-4033eaf0a8a4,
a4f68f5bd2d0d8eb0d32f29c06c71a43c4039f75,dcbe51f5-79e0-47fb-ae2a-3569d3a9cc1c,2547-2558
5845e3da58dbdf7635f68e59de778ea6fbf04874,5cc146b2-3392-4210-b89f-ca10b78bf8b6,
763e0eada0cc9045551fa89ade1d79ba9057795e,ba98d391-386d-4397-ac96-1b3d1e199456,
ee2e7d12787458f960b457cd2c7df79ca8001797,dba5795e-2fa9-448e-8df2-c5e4b3c98336,1-6
66c4ca9b3bcf3e73c0c232af9fd4ad235f71fe5c,cd849064-42e9-430a-ae29-c993983de4ef,
adf881fab7b5331cc1e09d66bfc78a02b18c5a86,436faabb-cb10-46e2-abbe-ba6609934700,7705-7709
12f7e284a445b0cfaf89659d30e55573f53e64c5,ce0ef268-fdd0-45de-a7f4-94cf93c8ea92,364-368
49cd4fa1909e3a7a3902e7b6854c2fa1bb2e23bc,aee40e04-86a8-4c34-985f-22f646d2b136,1916-1922
62a4e5ffcd29478bb29edbd71220f7c3b46403ea,88009f3b-22bb-4886-8d7e-ea5bf5a1627f,1-15
455667c13187917e8930255dc6ceb8c9bca43007,9e7e6d46-dcfb-408e-b7b4-3b0bdb7dff25,
3f1b0bc729e257e481c9c0b6cb3ed828f64d35bb,05674f1d-a4fa-4064-90f8-32cbd1e6fe79,188-193
08c05f86b4528144c1d90f49ef16149fe88562e7,8a70eed1-3165-4c9b-8ba4-20bbb33db29b,1-6
29ff8b41bcee1fbfdb0a5c6baf9a10f4cf0ade9e,358ec5b4-5387-4328-be01-3407f18b74ab,635-639
2f984c57c28d9eda6a7ce2c09cf0d2b6306c0075,32feabed-fa62-4ab0-9507-b96c85324407,445-449
159052bab6be0689e70091ae383b22818ff2f90a,c6927019-3773-433b-8934-a0e88cca3f38,217-224
0448ce2250075320347e5602395c0bc704440e39,3c24f6d9-73ca-4e6f-9c03-093298ed50d3,354-359
939635f472b9dcef243f20fa47d5cad67b4af384,e0116faf-67d9-43c9-ba06-317aac7d7b82,1-6
4078f08179d458a98e41d20552952368d73de157,6d2e6905-652b-42b9-99dd-0425d56f81a4,1-8
5ec7e6e99792eb321a58e95a325926f90df0f498,27051db6-8b6d-47b2-89a8-4cd1bb2ca763,1411-1415
1e35fb78326ef72ff56a9704d84bc2d23656b005,3d5f8699-78e8-4b59-b57a-0d6272418d67,
ca9ac9057c459ff7de5a9df40f4fe4a20f81d62b,8808db4b-3f66-4f8e-ba56-37e0202c2106,750-754
322aba4a17a7947b1511d87ac30d31793908beeb,50a04d82-5acd-4a40-a226-2a720ab6e1a8,
5afd47c7ef74908cf4fa4f91f6487ba05975bc25,5104fb86-08cb-4f2f-87a7-c92306b19319,430-437
3517d9cc82ba763672c76beb6390ff8a129ebc97,12f22332-86f2-427f-ac83-030f79f320c0,1689-1700
b46bbc77ea91fc00980b7723896faa3dca7b593b,30d9be67-bd36-4ea6-93cc-4fda6db1eea3,845-850
d1d178f8df3bac5537f1ae4f2e02e44aac3ae3a5,e5024c1a-74ec-43bd-a56d-7289ab582026,
4c456fe90f3bf93b54b247d5e6d0aa99c784c8f6,304965db-fd87-4e5b-9157-2ddfc77677a9,
6795efea0b39b20eb2059f5f4ff4cd4e998e3a89,36cd8e84-8d53-4d3f-a079-821837b63392,163-168
842f960cc3698d01bb64ae6b39dbff84d9eded8a,aaaeb6b6-9abc-495e-a841-894b7b83373b,201-218
ff15c080a992c21ee083415238543d1e6cda932d,f532722b-da58-427c-abf1-ae7f64f58cd8,4134-4143
c3418e8e7244a442f700e8425d46928f66bd64ec,511a1a91-2fe9-4a85-9b8c-b52ff7aef359,
c47e9d63a098aa0b5c6fc39356ee63d6d90047c0,249ac313-f812-475e-9302-a1307a28bb98,314-330
655d8bcffbd0f3351e70ba5ad197a8cb9b32e0c2,85e6e01e-6f3a-4365-be4d-cefa9a287d20,2605-2610
1e0fcbcc1373cb73ec89562224bf309d1174a91d,4f7e715c-d5f5-42b0-9a2e-f2f734abc131,46-56
fb3eb2335fd34568492ace1f8084fe675a39757c,499e427e-e957-4e6d-94c3-304bcf26f2ad,325-340
8f7941978c51a23ff51154d5b95f6d2f07074a5c,239a5b97-c0e8-4b33-8461-635044989207,1-6
250fe291d47aad2272d0a376470d5453fa2b38a9,2d011fb5-eca1-46a4-8fff-61789852cbe7,123-128
e2a2095f8a8eafce270ea785869b27b84b30aba1,91ca6815-341b-4db5-a578-6f757ad9cee9,132-133
827cd2aa9db5225a8661debf3030df2fd6f8a0aa,ee01a546-a65b-4dad-9855-0cf1ba9b3488,2533-2540
eb5d908b84fc47249a346eabd96d269b8983c87d,7e809d70-ae66-4e7e-b58b-bff1ac19f90b,
1003e3a370f893f616d8637d32a079477bf97dc1,69f49efc-ba6b-480a-9ff8-076a34383cab,38611-38654
8cc0a8d3e290170bc41a5bd753f8422f0c8b8d42,c541f771-2248-4045-bc8d-8d03ff95d748,581-590
c5fee4b5fbe4f03ab1d3fca6112d119fd74895c1,8d3c7cc3-4235-41cd-876e-21855534c4f1,
28846c01c03eb3b9ba19daf1dd854e441edff85a,b8d5a789-af48-456e-b373-023d444abd24,1723-1728
f9ba8e8f7c59a63210004f3273f8e3175253d24a,5302a0a3-62fc-49e1-8eaf-54cb44bf9385,1-6
4f8c49cd3eccc2417c78e0b310698d9f603aa2e9,f532722b-da58-427c-abf1-ae7f64f58cd8,
5247bdc2833b5d7ec6d8e39e9ad69861961e9495,8cbb697e-3247-4dc8-93a5-079701765601,228-237
51d8940a4d620e7fe0b29396e3381b199b081e6e,8a70eed1-3165-4c9b-8ba4-20bbb33db29b,1-6
0781079e5cddd3f54db9cf1d61b43f78a150f0ba,d3c484e3-fc60-4e73-94cc-ca8285ebfe11,48-59
00d4ef59bfd5d19cffdf420771c6b2827a85e5e9,072e4bb4-fea4-438f-b8a4-2705660f037c,432-437
17caa7def954a12998cb41d591fe305294377255,dbc60e33-b9e7-4699-9c06-93436faf8af5,1-6
bba32a7e7f5147dd5beb7f51f358a2edfcda6cf0,4ed69868-6bf7-40f9-a5ab-008cb7e5738e,
4c729b34eb373f80c6024f4f997bf13772678d89,89608e27-d6d9-444c-b759-d1acc0f21ad3,164-173
1c03a19e0173e57b2d56bd34623e7d2a62b4bb41,ea9a4773-4c59-40ff-8ca7-cb1f47e8df81,106-110
3bb56d91775942a1b244a12972501adc65d35524,aa3448a0-2595-468e-9d15-abb0b0552ae6,1-6
210080d141ca1b14eac548daed94e3fc4ae32a37,bff13a2d-1f68-4009-8828-d386e48d0bb5,
0e30ca4c6d22138dba99df989ef06c8451c8a13a,3d9f272f-53fa-4000-b154-92ed418d431f,100-107
6b0322b36de8a358b90c11b11db9f04d51a113b2,f04de9d6-b6d9-443a-8c48-ea34e46be528,
2194e2c68635a7ca8ac45a364f269c9f0d856964,7e809d70-ae66-4e7e-b58b-bff1ac19f90b,
63ed76b9006b97776461c62f14cbc0891de1213e,7e7f585f-2b32-465d-b124-640de6e8ca50,
12a651b225d3f8aed4f48e6b0949d1d75d2d2869,f73ae992-6dda-4ded-848e-7d6268d94e1d,106-118
0238344504fbac08ce0d6303fa882bc3b5bf77e5,cc24f7aa-79c0-495d-b3d3-d42f2812ac78,795-799
014980cddf61ad4131985a44df75bfe41b97804f,9fc1dcfc-7db1-4eb1-9889-813f5b40838b,380-385
ff70b57466ca768b2c70bb8459eda4f3f78af4b6,7da53faf-36e0-4416-9bb6-9bd0f50c2837,
634bf9def54cbf20659e1d897530125433468af4,6aedcc29-b73c-4742-b64f-f5b3fc0e09ee,1-5
ca7c24cf44ea32b56bcb1b20a66cc1d9fbff6116,5e0ab8f7-b7fc-44c3-8b76-0e99e3aadb7b,1-6
179dac326d74d14a53a75884e865c0df48dfeac5,e65d5ac3-1667-483a-bbca-6e32b93ad284,
2baf254dbac2e6378ed8c54c276ce35d64e3d5c7,80381790-736a-4335-bb69-7db1221faaf4,352-355
3687aca28e36c2b2f5e394a4f4fdc98e79c54dc3,f426044c-6cce-4548-bfda-15ba1d2667aa,1-7
a3b685f2058ca277b64e10b24d5ac24a8dfa5d08,956ecb4b-de59-4094-b58e-b485613dc637,47-54
0fdc47c4d32b2e3a805cd15843f7493ade58dde0,e2f793c6-eb39-415a-906d-5c4387aaab8a,488-500
81dd30876a76548a1e42a8a3332efc0b12fd4468,a8865948-7e05-48d7-ae73-20dbe465165e,1747-1753
1f23ed87d17fad85b37bfeb34a9ea45c7bd91d53,945bcc35-8e37-41c9-8b60-2c7f0261bd28,1-6
97a5caf166a8764944160beb6c86e5766881d8da,31adb325-3100-4a46-8147-e8a38de30c29,1-6
f6905918cc00301db8ed5c077eb3f67a6839d58e,8da122ce-ce00-49ef-8db6-d3044dd9569e,95-100
3535c45b6f12ed36cfe4df558654a50a947953f0,3cdd69f2-3ccc-4ce4-8751-d6f10841407b,493-499
e5a7c3c1fc27f3a27ed835c4d580f95d280eef18,213c5d9d-b670-41b9-a56c-1e9bc3c6eaa4,
517e32a211d328d169c63d858ae49c879a3473f7,711ac618-be68-45d7-b85e-13464ddfb438,1-6
86c69ba5fd51a2a2851895a2f5c579441452b8a6,2536ccce-8f58-4eae-b8f1-85cf8fc83f4b,1-6
93e63bc61e73f4a8bd2cc102c4cf30fe83187102,c2021086-1f99-4e5c-80b7-da6c1949d586,483-491
1b19fb300e5a8d1fcc4b73904740455f17c1f282,b96e770f-267f-410a-8efb-12112bb056f5,205-210
fd7b348e8cc678c38d1e4ec594a08aae81b21439,ec5601c0-404e-4e02-b75d-c03422ed7f2b,
c98a51ddf7d1e6fd67b46d232f7bb7522db0b6a4,8ffba443-70a9-4b6c-9a55-243c6689fdae,581-586
054edf94c823e88718483265d9381abc0ce763ea,f5839f8b-180a-4baa-88a2-896210926472,35-42
a6b64d222d1aa76c91f13e36c5e57b6b0a405473,304965db-fd87-4e5b-9157-2ddfc77677a9,
38a2ac71d0ad7f37e1960411c85549ececcb1225,0a3fc326-a984-43a6-9831-7bfe7cbec16e,
1b9ce0e84228882e912e8c526eca0911860929bd,7293ce06-0a20-4ff6-ad71-67ca66434417,319-329
e7fe478ce71875ef5b5edd0bdf603c9441bb1073,067f6575-9361-4f6d-8512-1a8f35046a09,
56358f0fd778070c8654bd8c688b5b7480276ab3,8fedbe21-abab-4338-a267-9fb3409c6233,370-375
6fc5a2c0af64b4ea49c6e0ea06efbda16e9d62f0,84844fb3-500a-4fdf-89fc-19b82ff5d2a6,1-6
f19be4be6e98d6c54fe2a485d1bb7ac8e65463a3,68de4c09-7334-4e73-9606-030f7488c23b,123-128
6df03b5f5042eb6fe794bf9b734115c6de8f83c2,609c4806-3e8f-4e12-a100-457bb60b2962,584-587
7ac200bc3a8c7bdcb5a83ac04c717a49005e2b3d,5cc146b2-3392-4210-b89f-ca10b78bf8b6,
1c7a9e478eea24ca2bbb148e4eb98935725dfb2d,760ed92f-a592-406e-8d91-161eff52032e,1700-1713
836c1084df6aae8583d9582cc3f0573135467209,0a8919a2-b48c-4973-9843-145c606a30e3,302-311
e518cc8029698c1d9f933edcda2df2feedf892b1,487c659b-aada-44a5-81d3-7c96dc7bd1d9,1-6
abd0ef5d25eb95ba4b00e26ac09d39c5e62c5510,2108ef0c-3bd0-4ffb-9fd8-727f0d8b5e4a,1-5
5a3f01d9542069ebb965a28533f76a589cb4884a,ba3036ee-c698-4c0b-b29b-e217ff9fccfd,2049-2052
a4444665d5bdf76e7f07e21f4ba1e8d0dec405ad,2ba21445-123a-4148-ae60-a026471ee8bf,1-6
06bca9d038e9e204f8f2dca4800d0363ca4900bf,bc98212d-5a3b-4120-9a0c-a30483b8010a,1214-1219
c90f2461be36fb50acc86db1ea71e980edbf21a7,73a66b75-ceb8-443c-ada6-2905ab161819,
ba3565c98084140c75a6a6409bdb4bb4789bafb3,995edec2-4965-438d-9f4e-5ecc3d85098d,1-6
a6dcb82da450fdc2188ba645b0ef3512adb481dc,8a59a647-0f26-48e0-b59f-5efcc7b672cc,
84fbcbe27420a6d82e9eb32447d407799b4a85de,e9a52c65-2428-4172-a821-18e68e9c1554,204-212
248fabbe3b99321fba375367fdf85f04c6744595,b9374ffb-3d4f-4958-9c37-8716978b138e,
d3edd5733dede8044de3f2e596b925eca4319eff,f6e6a84b-883a-487d-ba90-2bf2464de0ae,14-21
7413af9df0cd7e9345378336af38251b2d273272,3fc18eb1-ccc5-4c68-8685-b11f73be07dd,10-15
f204b55bc4dc675e72691f5f3a69311d14cef4ec,1ddb1c14-008c-48b2-92de-166e6d52bd06,127-132
1cad1290f07c4e1836a6589e51821ba8038b747f,551b0c58-16db-4a4b-8cfc-fbd92570c410,0007-0011
198d20aa464124dba673da6dc2b10548290233f0,96ba2ce1-f8d9-412e-a51a-9df09f8b20cc,1-4
93162a4e7187e7f1165dc82cf21de8361c9a7b84,445521f0-1938-4b7a-895b-058f40903840,695-704
2e2f166ae3eab38f97a7c1ab6b35cc2ac3abd048,50a04d82-5acd-4a40-a226-2a720ab6e1a8,
0a13f051887d7234296778d8aa686c34215360b8,a99e0041-7196-446e-b1d0-8aa2cef4423d,
6d4b6a48eab998032c1ec300cf8753210738c72d,48f89bdd-f338-4683-8e02-e124935c1d8b,5807-5812
0c305f7ba271256023ba1c8448a10d77ae368e83,054d151a-df08-4c5a-b311-3eafde899d02,803-804
cff69700c99290dca39a5d0c14ac0745f025c52d,6f5c1fd8-1720-417a-8300-1858fdcd0967,145-152
066d4969831b1c568b893fab45775397fc9390d0,8075f552-ad6c-485b-a1ee-221f940ddce4,1-4
439fc3bf09a07e08f8a40a572f0ee0007ebdb4a2,0a8919a2-b48c-4973-9843-145c606a30e3,403-412
792c6310cb620a4c489bdc37199cc2921344486f,4e3e7b35-85a5-4587-b8af-74f3721b944c,3901-3902
b6d59b01a8b754fa738388e21b5e975963d32c11,38309d98-85da-43e4-ae0f-4e61b7bd944b,1-3
d6688dc27feba3065c23862c1c2d00f533d56859,a54671d4-69d1-468a-b383-34b4457c45e8,1-6
8a1ed15d042075ea58119fd2e591bc3db51b7305,274b5e7c-9474-44c8-b3c6-c0dbf6aa5b9d,189-199
e3d6cc8988a37dfd1ccf8d015921f516403f4e13,6aedcc29-b73c-4742-b64f-f5b3fc0e09ee,1-5
8b36e365e2e8b20e9ac45a40fb89d66dbf4b797b,067f6575-9361-4f6d-8512-1a8f35046a09,
6620dffc4758706cfa86f2471e7286f7d7385b2e,16b50656-8af9-488c-a121-0eb073dabe04,1485-1490
e506595062630b5d434df65dde21c4843b6c91f8,9fe68f10-150c-4c96-982d-7871cee3c640,289-295
2db32ffefdf4adef2a6af6b5673dcde576616fcc,9b725a1d-9b25-4bd5-a0eb-a32e29079684,1-14
2b4087aa43e9f31da6c625be75ea66e0de8f7521,ac935b34-7749-4aa1-8378-1c16a7075ae6,118-127
daff53367af4565f5c32e308155df57601f6eb26,7e809d70-ae66-4e7e-b58b-bff1ac19f90b,
3a02c69a17230ee4de2bcc16fe543b97ae8bdb21,4a9a23d3-40f4-44af-bf97-a17edfd5f456,
a44d904432cdda9d188bfff8e31619e02f2a4d89,7e7f585f-2b32-465d-b124-640de6e8ca50,
1e0490ac081ab0fcba9bcbdce422dedda6457a0b,1a02a6c6-6914-45ef-a633-78ea5d85ffe4,1-8
817dd0fd0eaa9082f949204241c17560e80bd547,ffca778d-0531-46c6-a89c-a7625b613afe,9-17
2742b9a5530974d80f6faa0df4dd129afd904f94,d3caa342-9ec5-4860-8c6c-6b673132baff,
f599360ad45e5957f027d55156b07fd41f1286f6,9f461631-e525-46cb-8f04-b1bc31294a24,194-201
e0f308de3c489f3a9f3176862e9a7c2cb6d2a294,5df25c2a-b83e-4d17-b5c6-f779653987b3,697-701
73079a43e1802a704eef40d6955e7acf7b6047c4,f73ae992-6dda-4ded-848e-7d6268d94e1d,769-782
9f88255dcf421f52e3b5e3cf5417577b0309c8a9,ab36dbb5-e477-49f9-a7bc-532f6785fc2a,1-6
e62b90d4d5c9a8f06fb9c578815dea2fa9f9c886,556bba28-11f6-4b8d-bf20-dcbfec36edd8,199-203
87d8e8b7bf90debed4427ae594c4fa56b8d81861,53e2786a-719e-45ba-ab88-a99a8455e2ff,333-340
40d4061fbcb7ef67a473db7ba1d172b77f5df860,dcbe51f5-79e0-47fb-ae2a-3569d3a9cc1c,2183-2188
039c649bc5ab6cbdfbe4699dc649c588d6879ef3,9cba2f80-3d52-41c1-8844-a027042d21ef,7005-7009
9f27b2b71e03dc12a62997f358cf8c7ceb045e0f,f532722b-da58-427c-abf1-ae7f64f58cd8,3935-3943
adca2980567acf36775feec6e163f05e77167ff4,f1d34f78-b788-44ef-af9f-7238573b7f36,548-553
6c5a45602c53a568c8a0260b09b54f2e371f877f,07e332e1-3800-4a4c-b3b2-e9430dec9302,533-539
bb0d33d329afaf407f4d94a022bc41600907f844,c76d2c0e-6b11-4d50-b3e2-be209a91c379,430-437
d5d07d27edd87031a17b750db3248893a43cd41f,5df25c2a-b83e-4d17-b5c6-f779653987b3,659-666
525e1181f8ea5d3a49e28a7a9c2dd3a3a269ac7d,bbfd8b26-124b-4ddf-a18a-648621f54984,119-124
916bb5d29fdd7fb760cd51c5482e00fd85f30641,81575e52-dc27-47f6-ac22-b91e28b4cdec,
f325ccf9c1e67dc34310f1e36e28311aece5a140,28e35d90-90ec-4e70-a38b-84694cba5a77,1327-1332
7d54034ee1809344ab5051cc1dc2cd130995bc92,c12162d6-f1c5-42b0-949b-dde41f8136a3,111-118
c9d97843291c0328215daa292db356c017fc61d8,6dddcc19-e97c-43e0-9848-4293df8f9359,238-243
b1feee3a49d25b21bec5d14aad5adc13a22bed43,a77032b4-7710-4f93-aa49-d6458f533205,1-6
1dd2c188e378ee80e3a47ad239961781a27b9c70,8fe9dda0-90fa-405a-b164-4f8661954feb,645-650
3c897daab264dca77831a99a7d49b55123b9e14b,4b1fea54-aa4a-48a0-9ee6-ae6ae713db64,1-8
f4a474761b21213f40597bd0a3d3693034b4626c,24f4dc9f-581a-4c04-9751-a0e436e91100,1-6
691c99c01da28b210dde5c079626782c31ef3892,17b8a240-28b9-43bf-a9b5-3fcd1ee9c4d8,25-36
a5fdda8767f7cf297e2cd800b0283de933e76b4f,6cbfee40-2faa-482a-a692-b9a8206119df,126-135
6f9c6aeb6a427dfb4e252358b046876cdfdb5110,561cebc2-e686-4431-8aa7-83ee910a345c,891-894
b2e1f784047f1382404bbf7312f260a54301cf9e,85371128-f650-4ef4-81b6-6c478c25a270,1-7
2b8e5e4c13ae4aab244555061227026b79e966a7,3f338a41-8d8e-4d08-81e4-48e3cd1e6d02,
ee98d22eeb6e71ae6d95c9163634150db359ed39,55c520f6-4370-467b-91d0-197b6c2c9ddf,
11f318de84519ab95af7443ff95d5d21fc56fdd1,d5105156-a43d-42c8-84bb-a5ca0553e6ed,7554-7562
ed2dd2c70760e622a8d8ff4d3c634b54ed310410,e01a9ce5-2ff1-4a0f-8196-1972f90b3b49,443-450
e7a663ba99c33540068ac3e212f15095f28750a3,5b2fe990-ce64-4121-a308-45b094b0d8ec,1-5
807a1e587fec61f50970c05055243cf959fb09e5,a99e0041-7196-446e-b1d0-8aa2cef4423d,
408979ffa983307399f07ebee45b588aca521e97,00cf4d83-a8b4-45e9-9a44-6a35e0f0c869,2274-2279
630581c5323feb83bfd35bc360e21527498a919a,8ebf0112-6170-48c3-91ec-0da94aa863fa,355-360
ecc449e87e1af22ab3a4e2652670efd6b65414f9,eefd47bb-3b03-4f3c-9744-a4ef99a876a5,355-362
1099461749c7abae3695fb33b80dc0670ae06c87,b61517ff-e0c4-4a66-843b-0065f672f79b,576-582
b511f130f83b4141b5aefae06ed7105d58a0a4b8,7e539437-80ec-4322-b5bb-f8aa8bfe5ab0,721-725
663475b0ea12e123afff6d7ccd75488cc19ea79c,41d0f43d-5bff-4b18-b2a6-df67e2408462,1-25
792a67c514d59b3f7f3e42713d5ed8b47ebb11d5,7a692ead-2878-4c11-a7b7-b18f4135013b,
d75d5e20b35b04b671987eef12e5623e4064e40c,48bf7324-e88b-4867-9e89-e26fe6209ad4,794-799
03b592f7311bc93a1b473485ee3feb514d10a2b0,dfe480d7-3366-46a5-91e0-7a695a346431,132-144
c382aa04a66f8f33b145ea375a752bbf7949af0d,9ea3bd4e-d73f-455d-a865-1ba26e0f37d9,
d9f5993de84c5b8df60004b3700d11b36c13cedb,2b45dbda-99cd-46c0-96ff-b2be82bd63cc,541-551
b392a2e6e9e1f00e37bfb115f6c81ae54eeb57fc,d00f7d53-5393-4994-b201-082f95ccfddb,86-94
b232615591b0333fac5aefcb9bd5d72558538d96,b145c0d9-1c16-4967-80c1-b7a7cbefd77f,1-9
b649965dbd8ca1705b73e80b5376efc3f59de503,3899c0d3-d0e8-484b-af5a-fbfd3cbd9bae,365-369
518ecf95d5dc3327be9f8a02dfcd53f838215e9c,7c2f383f-9152-4f67-9449-ef498afe7c37,0482-0487
0e170d54b10ce9c207cbe3e54db0f3716257488d,e0f85950-8df8-4948-8837-e4f502af02f2,463-466
674d25cbd3cd367d759e27e4ed7c0cd7d195c2d5,c889c85f-6f9c-467d-8177-e03e256d0538,
85a70c9e5d6c30635924cad70287609ac373637b,894feae7-9461-41a7-a0a1-ede66f85e1bc,
5e41307a2f2850f164ad0175f372799ce61e0bf9,26993bb6-2267-4121-8821-9d42e5ddb8f9,25-32
4d376653ce93459df1275390eb452e0a57b0c74b,616395a2-1377-4ae6-b63f-15198fcb0fad,40-44
27d74974b5c662f6cb41db83b1cdf40730d7047b,814fe3dc-3118-424b-bee9-4f7c079941c4,1-8
a00d7990590906d84a25c573c75437e782e3b642,efbeec43-0afe-4708-a67c-efeec6dcb816,641-652
c9524b52a2b70e9e38964a7a376ba7fef14d59b4,6cf35c92-cc0a-4561-865c-6e3eb55f995c,1-5
e36626a7714e0b2ce02ac219230c51dae25a5dd1,d54b48eb-8ec1-4beb-b93b-7fd365c0271f,2980-2990
5c3d4520401ff3e0b3d99925e0edc8c7225f2408,e65d5ac3-1667-483a-bbca-6e32b93ad284,
7f9c5100c7ce53280e109ce1b331a60cddd8328b,e2f793c6-eb39-415a-906d-5c4387aaab8a,96-109
3bd9fa0b5937eb43d1498530e30b820ffe39de54,4fda8d84-9b93-4532-99b9-b6b308a982a1,1-6
2d9e3524c8ec306a6eaac43d255ea36404ba580e,497292f6-1574-4eba-b776-a56d07eed347,201-209
6c1a6bf15b317b5095c0fb3f2d1cbd3342974c9f,28ad3aba-a236-4065-8a32-c8c47d16b4fd,
2bf7d0504db6da575d8c8bb7c71ad28013636b8d,7ccae74d-4102-4b94-9a6d-3cdfa556e0b5,1-6
ef19773ed4efff747af744ed79ee59ed709dd7be,67b87c02-2d3f-4057-a2ee-1ade51ae7f38,418-425
eb8846a5423fcbf7d6cac9612f4283e50373f399,b8d5a789-af48-456e-b373-023d444abd24,332-337
2501d08b8bf960be176b51bce388b30959d4eea8,08272e7a-0052-49c6-8f1b-ac3d76c31f7f,
86a7311cff79d8182da599a68618969060fe375c,06ac4eb2-9eac-489f-93d1-7d92d3ccc3a5,6033-6039
8cc10585390c7ae0ca470d1c6134773d73e6c05e,653bed8f-f430-4676-b345-354a1e56285b,1-4
9a1640ed3b18169672ba2b04891a00e5fb35ac68,760ed92f-a592-406e-8d91-161eff52032e,2306-2318
c534db94c463bb089462620731eb7d768ce07376,69c6c898-56cb-4902-930a-ca9f35992140,30-37
017960a58bc1c2f8829e34044f6eb8e51bfabb55,dbc60e33-b9e7-4699-9c06-93436faf8af5,1-5
fbed30d58453772ffd06b307269d04bcca64e41c,f58dd7f8-8556-4394-b558-c8b6394c7377,174-179
2e765002cf2485a939df8b7bae75dc65d82fc1d9,f991389d-5fff-44e6-a2f5-22b2abcca77a,1-6
127f9d5326351d92621b47b55a896cfd51654970,f2132bc6-3d71-4899-84ec-9d37aba9e7cd,
32d15f9a2b79eb73bc92b1fe930cfcf38338b36e,ebc91ca2-af49-486f-8e25-0f4f411e25cd,322-331
ab7a9e48f028392422ae803817f69fdd8245b523,9f9c40c0-1034-49ac-99ca-c216844cf587,
595101f13b961d69c553ce1ed24f60f3f1085e02,561b99c6-6929-4334-b5e1-536c32fe19c5,
90da0d5d3009221ab752101fd59c009476d969b6,e2f793c6-eb39-415a-906d-5c4387aaab8a,151-164
38545e5ff642e6028550eb5e151de94eb2212427,cdecfada-065c-4eba-96bd-77cee6d4c612,1-9
4421f9512d2eecab3d6872b11f61b5c1df85ddb1,0a8919a2-b48c-4973-9843-145c606a30e3,2762-2771
118ee55f583776fb2c19593f22b276179eeb5ebf,a1df8b80-fdfa-45ee-9bf5-1a584dcee020,8792-8797
d885e1cf08eea5aa49c92e4fd75c2c8fa59b0e53,27051db6-8b6d-47b2-89a8-4cd1bb2ca763,1194-1198
71198bfac423ff6de1694c598a93b0a3082b2c6c,973a427b-41d8-47aa-8247-df4e3cabe036,238-243
8a5e56fe74f326da1cfdd3c9e0a44aeff0ffeb6a,e0e6062f-b349-47be-891c-d1ab6886d269,1-6
c12ff3ea12f189e065a300a573fceadac1245ebf,dcbe51f5-79e0-47fb-ae2a-3569d3a9cc1c,756-767
b101ac115e357a06fa6ade888d2fd4751d86781d,4fe96e51-e6a1-4123-8cc8-3b2ab79c7cbe,1387-1392
d70f1be4ccebba02e558607036c20dcfaf3275eb,c0078143-ee4b-4582-98dc-cf982cf153e1,471-484
67c2eeaf571d46f66ac554a6c23f8eb030681a1c,dc5a3682-bb03-4f25-bfb5-c4e0bf71d862,375-393
8d0dd632c9da4740df4aa729821109169fd82805,dcbe51f5-79e0-47fb-ae2a-3569d3a9cc1c,2423-2434
09c5d741c0c3bf09f59ee267134d0d2abefc1c03,0fc83018-70a5-4ebb-a643-042b11227abd,524-536
f519447de0be08560a18811df511563eb3deb5de,dc5a3682-bb03-4f25-bfb5-c4e0bf71d862,35-53
191b42c50e5ae336d3f0ce2b49fce293441102e8,4eeec55c-ab7e-4b33-b3cb-e42bd8d62531,9-16
e00e3da0bad80799139f149aa2583e51e07e4acc,09b77684-57ec-41bb-baeb-b4eecdabfb22,71-76
