authorId,name
88453457,J. Armstrong
4417114,L. Martorell
8949085,G. Fernández
2302551,Joan Maynou
32223173,C. Jou
2075912771,M. Roldán
3522280,C. Ortez
40595908,A. Nascimento
5199827,J. Hoenicka
145432446,B. Cariou
6133493,M. Trinder
2269986833,Mengjuan Xuan
2238908742,Xinyu Gu
2281414232,Yingru Liu
2281306798,Li Yang
2281412953,Yi Li
2239169455,Di Huang
2252432758,Juan Li
2251301660,Chen Xue
10123799,Dhruv Mahtta
49775394,Umair Khalid
12885018,Arunima Misra
5544212,Zainab Samad
50351708,Thomas Vogt
2535242,J. Lellmann
1401395224,Nathalie Worp
3578727,R. Sikkema
144030606,R. Fouchier
145537648,A. Badawi
1401099946,A. Amor-Salamanca
2032946,S. Castillo
1401165097,E. Gonzalez-Vioque
108197129,F. Domínguez
47881343,L. Quintana
1398427949,C. Lluís-Ganella
16072105,J. M. Escudier
2056819156,Javier Ortega
1395889571,E. Lara-Pezzi
77352218,L. Alonso-Pulpón
1395889590,P. García-Pavía
5551760,Xu-jie Zhou
50346837,T. Su
1751896,Jingyuan Xie
34032348,Qionghong Xie
2108594770,Lizhong Wang
2118030625,Yong Hu
2146663848,Gang Chen
47417051,Yan Jia
150148873,Jun-Wen Huang
2108694656,Gui-sen Li
2152798088,Yang Liu
47166384,Xiao-juan Yu
35617950,S. Nath
145542498,M. Patrick
40323534,C. Berthier
2118539485,Gang Liu
2116429344,Su-xia Wang
47995766,Huji Xu
144598772,N. Chen
4911456,C. Hao
145413475,Hong Zhang
150196641,Li Yang
1704184031,A. K. Rouzbahani
4657621,F. Kheirandish
2189143474,S. Hosseini
5145584,X. Lai
1390631935,Juan Zhou
152389739,Sihui Zhang
2152396607,Qianni Huang
2048077529,Xianglian Lv
2119308360,Wentao Zhu
144198525,S. Qin
2146067685,Qing Li
47883322,J. Xu
145460642,Jun Liang
49097114,Ying Cheng
144170817,Ying Fan
46401275,Jun Jiang
2026502998,Hao Ye
37361970,Hui-min Tao
2154883577,Lian Li
49537741,Limin Zheng
1927180817,Zhaohui Wei
2117898310,Shu Li
145734481,Kun Meng
143623975,B. Ye
2152598042,Yan Sun
2220579491,Zicheng Wang
2220617390,Yuan Ma
2220585757,Meng Chen
1387492275,Lingling Da
143905414,Zhen Su
1813411363,Qichen Yuan
2239446711,Xue Gao
2109727846,S. Kim
2280920888,Shuren Tian
2314424815,Saurav Kiri
2148162,T. Ryba
6238832,T. Christian
5540087,A. Lalatsa
4644534,D. Górecki
2315289643,Caitlyn Vlasschaert
2070637105,D. Cook
1976568,X. Xia
13368664,D. Gray
2283211472,M. A. Hoque
88680206,Josiel Barrios Cossio
2250084832,Marcelo I. Guzman
91852888,J. Odukoya
91852887,J. O. Odukoya
3792782,E. Mmutlane
10395673,D. Ndinteh
2252499373,Jennefer N. Kohler
2246341137,Benjamin S Wilfond
2252499391,Leila Jamal
2252269138,Holly L. Peay
2238556992,Barbara B. Biesecker
3257336,K. Watters
8850814,Q. Stein
38472380,C. W. Vockley
6528793,M. Edick
2067749154,Shaohui Zhai
40232245,Sally J Hiner
79413360,R. Loman
1401429809,Laura Davis‐Keppen
37560086,Taylor A. Zuck
48059089,C. Cameron
6880413,S. Berry
1816004856,For the Michigan Urological Surgery Improvement Collaborative
89685075,Sadaf Qureshi
48379623,Y. Zhang
4568180,Zizhen Zhao
153154237,Jingli Li
2109002858,Qinghua Wang
2211752360,Zhigang Fan
14066515,Zhibo Yuan
5435061,Yixiao Feng
48226234,Ailing Fu
2144493261,Jin-Zhen Li
1961805,Dan-Yang Gui
6454196,C. Feng
2108390954,Wenzhong Wang
11603449,B. Du
2061780957,Tian Gan
152908543,Yue-jia Luo
3430859,D. Cantoni
1432641359,M. Mayora-Neto
81412623,N. Thakur
1931846289,A. Elrefaey
116393743,J. Newman
11495174,Sneha Vishwanath
11760925,A. Nadesalingam
2114017164,A. Chan
2150313248,Peter Smith
1398491196,J. Castillo-Olivares
3505495,H. Baxendale
4082805,B. Charleston
5027326,J. Heeney
3887735,D. Bailey
2322855305,Amber Hartman Scholz
1557848066,Khairunnisa M. Semesta
8405285,M. von Zastrow
3513044,Nikoleta G. Tsvetanova
3648483,Clara Reglero
5262382,G. Reglero
1412864132,Ana Sánchez-Fernández
75139251,Elisabeth Rumetshofer
2113693339,Gerry A. Quinn
39572047,R. Heymans
113522768,Franchesca Rondaj
1401510994,M. de Jong-Brink
48842631,S. Panja
15616856,M. Truica
2278590810,Christina Y. Yu
2278443544,Vamshi Saggurthi
2142128432,Michael W Craige
2278443690,Katie Whitehead
2278444172,Mayra V. Tuiche
2132625278,Aymen Al-Saadi
2278445774,Riddhi Vyas
2269277047,Shridar Ganesan
145543581,S. Gohel
2278443535,Frederick Coffman
2278443724,J. S. Parrott
2278443719,Songhua Quan
1693678,S. Jha
2278593654,Isaac Kim
2278446791,Edward M Schaeffer
2278446721,Vishal Kothari
5132194,S. Abdulkadir
144946907,Antonina Mitrofanova
9714432,B. Northrop
2723781,Hai‐Bo Yang
6523753,P. Stang
34747066,S. Oliveri
112902075,C. Cincidda
1395762140,G. Ongaro
1717273,I. Cutica
39777674,A. Gorini
144940700,F. Spinella
32830082,F. Fiorentino
47284825,M. Baldi
1685037,G. Pravettoni
1578376970,B. Mai
2800723,T. Chenal
2049582000,D. Castex
2441633,D. Tanasi
2096245939,Patrice Georges-Zimmermann
6682255,O. Dutour
2082116757,D. Peressinotto
150947182,Coralie Demangeot
5497921,G. Aboudharam
4364304,N. Pace
2133476899,Celine Ann Grech
83322625,B. Vella
83582605,R. Caruana
153134569,J. Vassallo
4320189,A. Kankaanpää
144041151,Teemu Gunnar
6647132,K. Ariniemi
2158518,P. Lillsunde
7827062,S. Mykkänen
1823695,T. Seppälä
90261005,Jian-Zhang Hou
2184335370,Xiangyang Wen
2141505118,Zhenquan Lu
2162991700,Guoqing Wu
2149521453,Guang Yang
2149518412,Cheng Tang
40913299,G. Qu
2146648006,Yong Xu
3841551,J. Zhuang
46388802,Na Zhang
2708871,Wanyu Fu
48752190,Yuying Jiang
2133086659,Yu’e Chen
2795688,Chunnuan Chen
1753733525,Sara Haidermota
2154488080,Rachel Bernardo
3102332,Bryan T. MacDonald
7955702,H. Finucane
147471717,Mathieu Gand
4662704,Indre Navickaite
2266912706,L. Bartsch
2295245144,Josephine Grützke
2295238844,Søren Overballe-Petersen
2295239525,A. Rasmussen
2295236655,Saria Otani
2295240613,Valeria Michelacci
17031888,Bosco R. Matamoros
2251780176,Bruno González-Zorn
2295245229,Michael S. M. Brouwer
2295238766,Lisa Di Marcantonio
2226810707,Bram Bloemen
4170850,M. AbuOun
34793417,Tarab Ahmad
144705174,G. Guiochon
2108408592,Shilpi Singh
88741067,Paul Menczel
40369478,D. Golubev
4058313,Ivan M Khaymovich
152266582,J. Peltonen
4718768,C. Flindt
31793285,Keiji Saito
50328140,É. Roldán
46968555,J. Pekola
2134529549,Pengyu Zhang
145982511,Ángel García
6911171,K. Jurk
5570273,Athanasios Dalakouras
2136059381,Afrodite Katsaouni
51939900,Marianna Avramidou
4738945,E. Dadami
2172223071,Olga Tsiouri
47081664,S. Vasileiadis
2064117452,Athanasios Makris
1816759516,Maria-Eleni Georgopoulou
4364503,K. Papadopoulou
2310180271,Yue Hu
2159750709,Gui-Fang Wu
2143665319,Q. Jia
2309940033,Baozhong Zhang
2202547239,Wencheng Sun
2218280509,Ruixue Sa
2310385158,Siyu Zhang
2312002554,Weifan Cai
2165211754,Jarhen
7298156,Duoliang Ran
2286006493,Jian-Hua Liu
2261879767,Hao Yuan
2305157061,Parker Hicks
34880184,Mansooreh Ahmadian
46785815,Kayla A Johnson
143790218,Arjun Krishnan
5170894,Y. Lim
96158850,Sandy Long
2190326783,Randy Jee Hiang Foo
4767048,Xiao Fang Lim
2190328762,Haopeng He
2141103264,Weiwei Zhai
4003902,R. Sobota
144157514,C. Dutertre
1412375063,Khaleel I. Al-Obaidy
1693203,J. Bridge
144842924,Liang Cheng
5921216,J. Sumegi
30582790,V. Reuter
3516992,R. Benayed
2212006,M. Hameed
6758754,S. Williamson
47703859,O. Hes
6531569,Fatimah I. Alruwaii
10272233,J. Segal
46828064,P. Wanjari
30641356,Muhammad T. Idrees
38009841,M. Nassiri
3320093,J. Eble
6098360,D. Grignon
2156486352,Xiaoyan Ma
2280434618,Zhaoran Wang
2281717129,Yifei Li
2281678567,Yawen Wang
1409969994,Wukun Liu
46514877,Liang Dong
72753031,Richard C. Zieren
14831590,T. D. de Reijke
8451242,M. Carcaterra
2104048279,C. Caruso
2057587046,Bin Dong
1380184409,Nourhan Mansour
2110511003,Tengxiang Huang
5492797,Wenyu Huang
145841798,Ning Fang
16142027,Yuli W. Heinson
1572666918,Christianne J. Chua
2157221009,Wei Liu
16170570,Kamaldeep Panach
51327986,A. Garg
17812220,J. Lim
17748825,L. Hooi
46696810,Lei Zhou
46549206,P. Chow
34592453,C. Chee
34782137,T. Toh
48395291,E. Chow
1521802203,Wuping Yang
2052168255,Lei Li
152645095,Kenan Zhang
50860985,K. Ma
19290883,Haibiao Xie
47601054,Y. Gong
46618860,Jingcheng Zhou
4124555,K. Gong
2238571666,Qingling Nie
2238916541,Peipei Xu
2326066317,Jiajia Liu
2317528014,Yanhanzhuo Wang
2226142383,Qian Huang
2293063929,Ruiyun You
2117416131,Yunzhen Liu
2314941054,Lizhi Li
2256815502,Yudong Lu
2233869799,Lindsey A. Miller
5238919,D. Goeres
2126076780,P. Stewart
6080501,A. Fallarero
37994320,C. Bernasconi
143969221,O. Pelkonen
30932472,T. Andersson
3125970,J. Strickland
1421847775,I. Wilk-Zasadna
49539727,D. Asturiol
31806291,Thomas Cole
24115822,Roman Liska
2008122,Andrew Paul Worth
1398007278,U. Müller‐Vieira
3576748,L. Richert
3941972,C. Chesné
4351695,S. Coecke
8886015,Y. Dabi
2387328,P. Descamps
6726480,F. Golfier
4119413,D. Bouteiller
48961231,C. Touboul
84108660,E. Daraï
2532496,Murat Osmanoglu
49832170,Salih Demir
2464131,Bulent Tugrul
40116540,Zheli Liu
143684543,Tong Li
40174328,Chunfu Jia
2118397867,Jin Li
9522729,Ahmed Elaswad
40582190,M. Fawzy
143949149,L. Gómez
4971264,Arnaud Spangenberg
1401293239,Yannick Fuchs
13080158,F. Bokeloh
10771118,J. Malval
48784046,D. Thuau
31052803,C. Ayela
2219732215,P. La Rocca
144072454,M. Sansom
48312480,M. Tabaka
2689054,Tomasz Kalwarczyk
38228191,R. Hołyst
34643519,Nicolette M. Fonseca
2281884574,C. Maurice-Dror
51102070,C. Herberts
2211648439,Wilson Tu
2288548555,William Fan
1421381076,A. Murtha
2211673951,C. Kollmannsberger
2282050895,Edmond M Kwan
2277832580,Karan Parekh
1421380810,E. Schönlau
2255719140,C. Bernales
2120843304,G. Donnellan
2147383016,Sarah W. S. Ng
2267236826,Takayuki Sumiyoshi
9611488,J. Vergidis
48939474,K. Noonan
39642660,D. Finch
50629673,M. Zulfiqar
2288217082,Stacy Miller
12139159,S. Parimi
2250924582,J. Lavoie
2288228727,Edward Hardy
2288225224,Maryam Soleimani
46476187,L. Nappi
5417423,B. Eigl
2237328664,Christian Kollmannsberger
2238731967,M. Nykter
91550614,Sofie H. Tolmeijer
1381710885,E. Boerrigter
79905930,N. V. van Erp
114245725,B. De Laere
2269013945,J. Lindberg
2254581371,Henrik Grönberg
47534699,D. Khalaf
6823902,M. Annala
2254441687,Kim N. Chi
34631011,S. Ganesh
66321033,Husayn Ahmed P
1839802,R. Nadella
3437816,R. More
9583393,Manasa Seshadri
2559642,B. Viswanath
1399944194,Mahendra S. Rao
2333213775,Sanjeev Jain
4083771,O. Mukherjee
2280713103,Rohan Patil
2280703081,Fatima Ashraf
2324925002,Samer Abu Dayeh
2254251528,S. Prakash
2153781841,K. Lu
1680707172,Zhenhuang Zhuang
2158001458,Xun Tang
2110813449,Tao Huang
145825699,P. Gao
2111144274,Jie Du
40248434,K. Ley
5242816,A. Christofferson
2312468,D. Winkler
5554482,S. Maclaughlin
2390349,I. Yarovsky
4138005,C. Royal
1576466847,G. Kumar
2210003150,K. Premalatha
14593169,L. Kuzina
153268074,T. A. Miller
4560780,D. Cooksey
5817550,L. Kananen
3150273,M. Hurme
1801934,A. Bürkle
1401957658,M. Moreno-Villanueva
29988287,J. Bernhardt
1398001021,F. Debacq-Chainiaux
1398059752,B. Grubeck‐Loebenstein
5276264,M. Malavolta
49530314,A. Basso
5999138,F. Piacenza
3411026,S. Collino
6831427,E. Gonos
1887768,E. Sikora
5342444,D. Grădinaru
49215082,E. Jansen
33167473,M. Dollé
48419601,M. Salmon
4849978,W. Stuetz
50054220,D. Weber
2175399,T. Grune
6373124,N. Breusing
145038694,A. Simm
3939776,M. Capri
2122340181,C. Franceschi
90784380,E. Slagboom
2064876651,D. Talbot
145646068,C. Libert
6436659,J. Raitanen
2163160308,S. Koskinen
4421301,T. Härkänen
3025552,S. Stenholm
2248433,T. Lehtimäki
2141260460,O. Raitakari
5452890,O. Ukkola
2229170793,M. Kähönen
4447392,M. Jylhä
3993381,J. Jylhävä
143787989,J. Shen
144261466,T. Ideker
32913485,J. Atkinson
1714744,Nuttapong Attrapadung
1717331,Goichiro Hanaoka
1720794,S. Kiyomoto
31807567,Tomoaki Mimoto
1766927,Jacob C. N. Schuldt
2134915687,Juan Wang
2576246,Caixia Yan
2064969821,Dachuan Shi
48551907,Xiaobo Zhao
13932932,C. Yuan
5266651,Quanxi Sun
2106661159,Y. Mou
2149052706,Haoning Chen
2145596654,Yuan Li
2209540204,Chunjuan Li
3603379,S. Shan
5333237,B. Reboussin
39578511,D. Sosnowski
145220958,S. Kuo
3310024,M. Rentería
40423754,N. Gillespie
3364929,N. Ialongo
2175836507,Roland J. Thorpe
2113984076,Dong Liang
46380632,Jun-jie Yu
40430394,Tianqiao Song
34029189,Rongsheng Zhang
152239262,Yan Du
49242413,Mina Yu
2087007745,Huijuan Cao
6260321,Xiayan Pan
8523041,J. Qiao
5894287,Youzhou Liu
3904363,Z. Qi
14772069,Yongfeng Liu
2068102105,H. Campbell
2231995384,A. Sheikh
1671462262,Jillur Rahman Saurav
2159546266,M. Nasr
147808414,Paul Koomey
32540061,Michael Robben
2166054781,Manfred Huber
5151804,J. Weidanz
50730563,B. Ryan
1779370,E. Ruppin
41022152,Peng-Tao Jiang
40625117,Jacob M. Luber
2300806596,Zhen Yin
2300845378,Shenghua Wang
2124259212,Sana Amjad
88428474,Shahid Abbas
151267435,Zain Abubaker
1878276,M. Alsharif
9349252,Abu Jahid
2057037549,Fernanda Delgado
2241957115,Xuan Wang
2184129527,Isabelle-Emmanuella Nogues
2243370142,Tony Chen
2170343663,Xin Xiong
2051597779,Clara-Lea Bonzel
2295302121,Harrison Zhang
2295480049,Chuan Hong
2295293636,Yin Xia
2280300090,Lauren Costa
2295509433,Jing Cui
2266930797,Jennifer E. Deen
2060781280,Elizabeth R. Hauser
2266930843,Amy Kilbourne
144370734,S. Luoh
2266931761,Michael Matheny
2266932553,Dave Oslin
9861003,Lori Churby
40002386,L. Selva
2275987140,Kelly Cho
2261692782,S. Duvall
2241741946,Adriana M. Hung
2179026432,Samuel M. Aguayo
2241736860,Sunil K. Ahuja
2247334637,Kathrina Alexander
2266906459,Xiao M. Androulakis
2070002829,Prakash Balasubramanian
2179026225,Zuhair K. Ballas
2179030043,J. Beckham
2070841242,Edward Boyko
2266930386,L. C. Faulk
2247086671,Daryl Fujii
1750948199,S. Gappy
2266932500,Frank Gesek
2241730537,Michael Godschalk
2266930773,Todd W. Gress
2118973545,Samir K. Gupta
2241728327,John B. Harley
2179028820,Kimberly D. Hammer
1622925483,M. Hamner
2241727971,Robin A. Hurley
2247075381,F. Jacono
2241740965,Darshana Jhala
2247088567,Scott Kinlay
2241722950,Jon Klein
2266932449,Michael Landry
2247074580,Peter Liang
4397765,S. Liangpunsakul
2243025515,Jack Lichy
2266930655,C. S. Mahan
2266931460,Ronnie Marrache
2266930736,Elisabeth Mates
2241730517,Kristin Mattocks
2241652033,Paul Meyer
143746653,J. Moorman
2266921596,Timothy R. Morgan
2241730988,Maureen Murdoch
2247058052,James Norton
4532381,O. Okusaga
2247079056,Ana Palacio
2266931343,Samuel Poon
2266931029,Emily Potter
2068415810,M. Rauchman
2243023225,Richard Servatius
2247075255,River Smith
2241731216,P. Sriram
2247075277,Patrick Strollo
2247075496,Neeraj Tandon
2247078504,Jessica Walsh
123708682,J. Wells
2260132810,Jeffrey Whittle
2266531162,Mary A Whooley
2267098195,Allison E. Williams
2241780797,Junzhe Xu
2243323176,Seoyoung C. Kim
2239196258,Tianxi Cai
2247079201,Katherine P. Liao
2295595418,Shihui Xiao
115797896,M. R. Mullor
2274373061,Qingjun Wei
2118437019,S. Li
6650377,Longwei Cai
50789931,LinPing Wu
2061248470,Guodong Zeng
123879071,Jin‐chun Chen
145887998,Qiong Wu
2063168971,Imogen R. Brooks
2163849557,C. M. Garrone
91611568,Caoimhe Kerins
2163849812,C. S. Kiar
2163849670,Sofia Syntaka
2116058533,Jessie Z. Xu
2144087,F. Spagnoli
35118184,F. Watt
2161746991,Erin Falsey
4168907,Allison L. Cirino
152184456,E. Snyder
2217545625,Martha A. Beckwith
2305736390,Yasemin Bridges
2265192945,D. Smedley
2279253438,Peter N. Robinson
2281182865,Kazumasa Omote
2341528496,Torazo Ikeda
2341525971,Eiko Kono
2341525391,Naoki Mimura
2341526432,Hiroaki Nagai
2341525357,Naoaki Kashiwabara
5183646,N. Alkhouri
1398359325,R. Gonzalez-Peralta
3005203,W. Mattheus
3934189,V. Laisnez
34756983,N. Hammami
8925785,B. Pochet
2067966526,V. Cantaert
2179302144,Cai-Fang Liu
2125866130,Ji-Kai Chen
2152254529,Ping Guo
2179299248,Yan-Rui Lu
2145433685,Yu-Ping Yang
49926149,Tamara J Laskowski
4431329,K. Rezvani
2244775506,Yiyu Shen
2066668788,Lianzhen Mao
2220639811,Yao Zhou
2293168299,Ying Sun
11190983,Junheng Lv
2239940710,Minghua Deng
2145283122,Zhoubin Liu
50699270,Bozhi Yang
2227725043,J. A. M. Rosado
2107624957,E. Smith
3066451,K. Schlauch
4629061,R. Read
2081371930,C. Rowan
12579885,N. Slotnick
90281497,Bruce Lipp
1438143702,J. Kao
39728130,Misha Rashkin
144212414,J. Bowes
2097232002,Keith Dunaway
40151397,A. Slonim
2598694,M. Ferber
2180001913,Jaeyoung Kim
2279902283,Max Lam
2265753109,Yi-Fang Chuang
2237456977,Yen-Ling Chiu
2110427985,Sang-Hyuk Jung
2143620769,Beomsu Kim
2256727056,Soyeon Kim
2147346838,Chamlee Cho
2124720589,Injeong Shim
2179758948,Sanghyeon Park
2179473787,Yeeun Ahn
6757109,A. Okbay
35102573,Hyemin Jang
1456154703,Hee Jin Kim
2237900248,Sang Won Seo
2275334423,Woong-Yang Park
2237108007,Y. A. Feng
4308045,W. Myung
2252992360,Hong-Hee Won
2265659277,Ela Curic
6662081,Lisa J Ewans
2265662457,Ryan Pysar
5737621,A. Nordgren
4306515,Edward R. Kastenhuber
2042047500,Marisa Mercadante
1422205499,Benjamin E. Nilsson-Payant
145916288,Jared L. Johnson
3520712,F. Muecksch
1705035052,Y. Weisblum
4785493,Y. Bram
5462120,B. tenOever
46462360,R. Schwartz
1742399835,Vasuretha Chandar
2069586797,L. Cantley
2289249031,Marilena Durazzo
39846302,Arianna Ferro
1401340570,Victor Navarro-Tableros
2289246107,Andrea Gaido
2291633046,Paolo Fornengo
2340305736,Fiorella Altruda
2268845154,Renato Romagnoli
2340296182,Søren K. Moestrup
2267184586,P. L. Calvo
5533661,S. Fagoonee
90175446,B. Tegegne
4425013,B. Chandravanshi
6358762,F. Zewge
3720324,P. Gouda
4177222,J. Ezekowitz
2110493851,Yaping Li
48622976,Minghua Chen
2108493190,Qiwei Li
1726357,Wayne Zhang
35171429,Siddharth K. Prakash
1405163611,Soniely Lugo-Ruiz
1399270342,Michelle Rivera-Dávila
66382908,Nunilo I. Rubio
122523069,Avni N. Shah
2626194,Rebecca C. Knickmeyer
37644334,Cindy Scurlock
8588911,Melissa L. Crenshaw
3883293,G. Lorigan
80659360,Aaron T Dorfman
5238543,P. Kruszka
2248550545,Xinhua Huang
2305153443,Yuhan Liu
2289606579,Yanhong Jia
2284955974,Lizhu Ji
2305331597,Xiaomin Luo
2305514569,Shiping Tian
2243370134,Tong Chen
2050218215,Wanzhen Mo
2108694553,Wenying Li
2118186008,Xiang Dong
48093780,Meilan Liu
2108236738,Lan Jiang
2143834910,Lin Zhang
145540350,J. Martikainen
39574085,Aku-Ville Lehtimäki
153059287,K. Jalkanen
5571690,P. Lavikainen
6484274,T. Paajanen
5299912,H. Marjonen
4343816,K. Kristiansson
2109595,J. Lindström
2548112,M. Perola
49971799,T. Aoki
143804684,N. Nishida
143758299,M. Kudo
145929276,Ning Jiang
2114009115,Miaomiao Yan
50081719,Lujun Zhang
32062294,Dandan Zhai
16325164,Yihui Dong
8131713,Weifeng Lin
35216596,A. Laaksonen
2117710390,Xiaoyang Ji
31801378,A. Curzon
5584799,A. Shirak
145705708,M. Ron
2934887,E. Seroussi
145559310,S. Pereyra
2062789689,Claudio Sosa
3697620,B. Bertoni
4637642,R. Sapiro
2169067589,M. V. Bourganou
67282833,Yiannis Kiouvrekis
2312980510,Dimitrios C. Chatzopoulos
2312980050,Sotiris Zikas
5894302,A. Katsafadou
2063172981,Dimitra V. Liagka
14267061,N. Vasileiou
3777323,G. Fthenakis
1679284445,D. T. Lianou
2146074032,Xin Liu
34866044,C. Yin
2015942309,L. Xiang
2035612061,Weitao Jiang
2110829924,Shaozhuo Xu
11389199,Z. Mao
2059962982,Ashish Bajaj
47731526,D. Vishwakarma
1983687,G. Ursini
153559668,Giovanna Punzi
3502898,M. Matheny
8765588,Claudiu Farcas
1411308274,Michel D'Arcy
1884411,L. Pearlman
2298723,L. Nookala
40635463,Michele E. Day
12970344,Katherine K. Kim
8186037,Hyeon-eui Kim
1707136,A. Boxwala
1399168387,R. El-Kareh
2073099860,Grace Kuo
2862716,F. Resnic
8682509,C. Kesselman
1397958221,L. Ohno-Machado
2106939688,Qi Yan
46583774,Jinyan Wang
2109031688,Songfeng Liu
2151285526,De Li
2155713523,Josep Escrivá-Fernández
1404690954,Cristina Cueto-Ureña
2173977277,Amalia Solana-Orts
47614931,Elisa Lledó
1399407707,B. Ballester‐Lurbe
152870014,E. Poch
2108863139,Shen Yuong Wong
98326158,X. Ye
2153242757,Fengkai Guo
3386969,H. Goh
2132654173,L. Strypstein
121092385,E. Van Moer
6585490,J. Nekkebroeck
3526683,I. Segers
50687136,H. Tournaye
4410602,I. Demeestere
152720855,M. Dolmans
5941675,W. Verpoest
11722555,M. De Vos
97513479,Da Huang
4699964,Vandita Kakkar
2109038030,Sukhjeet Singh
5011312,Dinesh Singla
16048795,Sudhir Sahwney
50088640,A. Chauhan
12167018,Gangandeep Singh
34621825,I. Kaur
145406020,P. Hai
2340443251,Hoang Phuong
49414530,P. Hung
2340451620,Tran Thi Na
2340427919,Ngo Lai
1657603544,N. Khuong
119881998,T. Liem
2340445417,Nguyen Xuan Hoa
1645013751,Bailey A Martin-Giacalone
2395144,R. Kirby
2144045602,Eirini Nestoridi
28016339,R. Liberman
47262038,A. Agopian
80749790,J. C. Carey
3109129,J. Cragan
6122265,Nina E Forestieri
31821355,V. Leedom
2150579801,Aubree Boyce
5814396,W. Nembhard
153887775,Monika Piccardi
1382513580,T. Sandidge
48914720,Xiaoyi Shan
38069221,Charles J. Shumate
8966309,Erin B Stallings
2018462,R. Stevenson
4370514,P. Lupo
1860891,C. Minelli
6899153,Martin Gögele
1398054322,A. Cambon-Thomsen
2185837292,Juyoung Noh
2216290525,Kijin Kim
2223611685,Hee-Kyung Cho
2223476512,Seong-Gyu Kim
152475814,Eun-Hee Yang
2216034295,Jin-Won Song
1826370,Y. Kai
2070216508,H. Iseki
2281126360,T. Matsui
2281176879,N. Yamashita
1403105737,Deny Cabezas-Bratesco
90399105,Francisco McGee
2362390,Charlotte K. Colenso
50624065,Daniele Granata
2103400594,Vincenzo Carnevale
7711597,S. Brauchi
27860571,Sarah Spendlove
8575374,G. Lluri
23132887,Weiwen Kong
1477735539,Xue Xia
2224853154,Qianqian Wang
2145592504,Li-Wei Liu
47179636,Shengwei Zhang
145434125,L. Ding
2118792606,Aixin Liu
49401442,Honggui La
7488346,Sarah B Schrier
48385268,Marianna K. Sayeg
144438064,Jeffrey J. Gray
7031201,J. Harrold
6571050,T. T. Hansen
39593471,J. Halford
3138631,A. Sjödin
2237091309,Jing Wei
2258914730,Min Cheng
2258980404,Jian-fang Zhu
2258746280,Yilin Zhang
2258757843,Kun Cui
2258777132,Xuejun Wang
2042666138,W. Tabor
2163029662,Aikaterini Katsogiannou
2176958107,Danai Karta
2225888896,Evgenia Andrianopoulou
5212999,Łukasz Berlicki
39178695,S. Vassiliou
4670520,A. Grabowiecka
32900722,Yongliang Zhao
2145436147,Yiqing Yang
39752211,Roumei Xing
48960709,Xueqin Cui
49693428,Yufang Xiao
2152786259,Ling Xie
49159510,Panpan You
152240621,Tongtong Wang
2114137481,L. Zeng
5942258,W. Peng
7379328,Dali Li
2821180,Huaqing Chen
122951223,A. J. Rocha
2063223015,J. M. S. Soares
2019557212,F. S. Nascimento
2207745214,Adailson Dos Santos Rocha
3981610,V. B. O. Amorim
2112764314,Andresa Priscila de Souza Ramos
1751658,C. Ferreira
46776048,F. Haddad
1933058,E. P. Amorim
32450565,M. Thushara
51200687,A. S
4529954,M. M
2336740657,H. S. Smith
2526422,Liting Zhao
32429491,Zhongbao Ma
93452552,Jian Yin
144051035,G. Shi
8405274,Z. Ding
145559969,Tong Wu
46348620,Masaru Terasaki
32515131,Atsuhito Kubota
48296050,Hiroyuki Kojima
39805512,Hayato Maeda
2297923,K. Miyashita
5821249,Chikara Kawagoe
5594543,M. Mutoh
6100335,Takuji Tanaka
82038544,Xinwen Huang
2209296,Dingwen Wu
2118939345,Lin Zhu
2117833621,Wenjun Wang
8092781,Rulai Yang
2109612067,Jian-bin Yang
2152358571,Qunyan He
46511162,Bingquan Zhu
2155630216,Ying You
15594238,Zhengyan Zhao
2118801501,Jian Yang
144980352,S. S. Rajan
33197833,Mathias J Friedrich
35902498,Guocheng Lan
6031380,X. Zou
32090153,H. Ponstingl
13777146,Dimitrios A. Garyfallos
144005816,Pentao Liu
32162010,A. Bradley
6141569,E. Metzakopian
13806639,Minou Nirvani
4354354,C. Khuu
6453907,T. Utheim
48375571,L. Sand
4004105,A. Sehic
5859371,Nathaniel J. Himmel
28947804,D. N. Cox
14930929,Yalda Shoja
15153529,A. Kermanpur
144154221,F. Karimzadeh
13995033,J. Ghodsi
37608858,A. Rafati
144453587,S. Adhami
14417322,Usman Zulfiqar
49408857,Wenting Jiang
50142404,Xiukang Wang
46592903,S. Hussain
12299731,Muhammad Ahmad
2128530998,Muhammad Faisal Maqsood
2140534686,Nauman Ali
144361438,M. Ishfaq
143943092,M. Kaleem
51045387,N. Farooq
145116439,M. Naveed
3518417,J. Kučerík
9559831,M. Brtnický
2143259207,A. Mustafa
49268268,Jianming Hu
9845059,Kuancheng Liu
1659360947,M. Vinciguerra
1729001639,S. Romiti
10300320,K. Fattouch
11061823,A. de Bellis
145543214,E. Greco
1656587141,Serhat Sezai Ҫiçek
1579854983,O. Povolyaeva
2052079144,A. Chadaeva
3596686,A. Lunitsin
46293954,S. Yurkov
2051783561,Zhigang Feng
1997895758,Shanjia Ke
2135760015,Chaoqun Wang
41157239,Shounan Lu
2145574767,Yanan Xu
2174311013,Hongjun Yu
2017379871,Zihao Li
2129090377,Bing Yin
50079023,Xinglong Li
2147311360,Yongliang Hua
152720105,B. Qian
