paperId,volumeId,pages
e3beabebb5215f0e245d304d87c8bbd3f3cd2e0f,38e565c1-ff74-4ef8-859a-4e8fc8e1c47b,
e47875f3994a1c93031af0d84bf6dd3a12279ccf,a937fb1f-3e26-480d-9723-73790669a8b7,
528a8fab5200a1dc760bd3068b6f198761c35d24,a01edca8-eed3-4f7b-8252-8e4f178d2cfc,
05b02bb5e74069109b1563e786f1de4ba0e7a9d8,cb9f1a04-1a33-4ae0-aea9-a97ace08748b,1311 - 1319
bde5fe90be730b794507eb2f142ac06c9c487be3,59700348-c16d-44b4-b8d9-99a5ba9ca170,"
          249-57
        "
4e70b615bbf6d6bff1a9d7e76bc0d9abf6afe5eb,df2f2528-6c2e-4c66-bad8-4b9ec83c76a4,472 - 487.e10
83868f376bb1ec10fba8c62a3f6a60c094018c41,6239fb91-02ed-4980-a160-c5f12a9df1cc,
59758e79e642b95a60357ba4b25c6d5dc9eac8d5,6de38dcc-60cb-40f2-95a2-d060e693b253,"
          197-204
        "
3169dd73a75b0fd4a0cf8ae572da0d26793b7cc7,309e58d0-d2d8-4285-a1e2-51dc4c59cea1,
4696884b9f93b63763cf42d62c6655b8d36be166,4120a882-dcb7-4923-ac08-9c5cba4eac03,17 - 25
a36396d509de9d3cf276c82712f3037ad08a631e,da29488e-5925-4545-acc5-0304227dcf4f,
16e1a85526719d2b608261ed607b058ad247b70b,97f89e54-d9a0-4f68-a4e9-6491a2b98697,237 - 241
458e0ee248a1841f024f899831213fff39dc2f56,e8f63fdc-44a5-47de-9a4d-0f731f512993,
0cfcf7d20c59d5812c6976f00c3fa664d8523a26,279bd440-0014-471d-ab5b-cf7edca44f2f,154 - 161
9106b7e62256ae644235b532dd8118dd9f6d9dcf,527bc651-029c-43be-b55a-d61a04951e5f,1063 - 1065
fcbdacebde597befd204224cc6a5e0b1fff33b15,945e1886-b17f-448f-9ec8-77893a810659,393 - 398
3a708d6e4605c1f80d6c0385921c455be1a9dd78,6aedf099-784e-47a9-b25b-007e65ce089f,
88e2e2be89070a3b53bafc4b5b566648ca41e202,ca12f8c8-8e1b-4c65-aec6-1afd3432fb10,
f95f39e8c667f7239df6534a9204110bf3445377,ead5afe6-4646-4320-93f1-c5caf1995143,
34cd732f46ed1ec71905f995ad34fa2fe4cb9882,8df0adf8-9aee-453f-a4a2-bd06724ce477,
965cf1f3d40725740b27ae0add8916f8ea539091,0b24e487-f64b-4dbe-b183-c3dd2b718f21,
04fa5b69349b7a4ba1f060b69aff34639e57bbf8,f2f925cd-9b8e-4101-a1de-4de8ba1cda48,
b5ed3fd0b6ed68d3e95c7bb03b2b88749d0d1c5d,6e738af9-f2eb-415e-aa24-952986205668,345-355
76eb2526c3287d26bbbe83a3b0fbc1359db9817c,ae01f198-68f8-4968-aba6-138a8d7248ee,552 - 557
2433e78582be2dd8381d3e8e1840c0af5fad6253,f6e6c6b0-24c4-4f83-a2b8-f71f827b5296,
97e30f6703b6857f0fc6419d73be8e0c8d0f3a46,dafa7046-8352-457e-a7bc-207264f3c042,
f2d9caea89e14a8d799d9818d228894d2d7dd19f,6fc8f683-f5ed-4bc6-9f29-37f64ba3471e,o33 - o33
0b0c7daa54a9ec61e3b3e93a9b22625073d7d35b,c850b24e-d48e-49f1-ac02-99c4dcaa0551,"
          16-25
        "
c681912b69d0cffd5631fc6f35753d2ea58f5dea,2bb6341f-7b87-41c1-a37e-b37fb3758e87,
347144329af35e6896b69458e7fc7578b35d4673,a4a7cf3b-1502-46b9-8564-b76d04609251,S27 - S32
3ec03ce414b553e9f1d47280a5cfeafe315b1aa3,77271832-92f2-4707-87bf-3d3fb5160d15,
df623e21ad46da8177818fbc9f25813dabb1e8b5,78a8fec3-72e5-4f33-9547-acc48ac57fab,"
          228-36
        "
3dba2de046e7fe0b98be2b88b3b325740879c123,5af1c627-eeba-441e-9bb1-2494bcce2036,
630d045165e5bf639c3bddac8fb4744e5ed4fc25,d6096307-699e-4131-94a6-df117208c57a,2004 - 2016
c939051bff370b4251b487d3c11a26b05f658a87,3f022c06-41f1-48e8-b82b-deb54a27ce75,101 - 104
290443582f12405cc691ca61154e06e3ed2fcdc7,172b7652-7987-42db-a456-6d1d86efef65,
d17ade0bdeb6ca644eab4f2e78bb03a966d7e9b6,392b2233-0803-4d36-bce0-42d83413f6c6,
f9d700c76ce2c0f0f2c2838fbea9a382944ab5bc,4ca503f2-8279-4c04-8c18-43c3a7d8a8b0,
b1a331f62c5956c81f571ac8c1807e030dbed600,fda8de9e-25fd-421b-87b0-d42bf22bce4a,1176 - 1186
a4195ef5084aa959a0fa61bed6eb72db23f4e125,eb84c908-0c10-4051-84c6-a386040a7469,
eea8dd6e5b7e6873f3d4488ff3c106dd212c027d,18cb1b44-d325-48ff-ac44-c376bbc15b7d,
4aa800b000df0e3e1e900b2ca4fe2c490f7747bb,01e04fe3-5057-4053-b83a-675d932e4e1f,1307 - 1328
8e80c8ae37734ea658544932dea1cb2a5273e7eb,4fab1ffb-d74e-48ef-b6cb-460e7b822cd3,
12c1cdb2633c457dce1efdb571b6d9ac774fda1d,9edf4ab9-9940-4cae-9cb1-38e2c948700d,"
          181-3
        "
f5898331fb6145422b8f9589f5cce3b810175f98,f57619d6-ead8-4fd6-8d68-ddb2b16c02a2,
88562c3f0bb265c1c5d641959491508b0fd0491c,82fbfbbb-e6c1-40a2-84d0-c939283d135d,
9d4681435ca7392e18771c81ac7380beac9d92ed,99a3b36b-23f8-4bfb-b037-27b9bfc175b7,30510 - 30519
45d6dbdae73e1c7c0f1c4467dec0315924c48cc7,4c69e178-25e6-4a26-bbd6-5563e43ce09d,"
          5020-54
        "
40c9d673abb9b8095c51ca07927b0a81f645ef0d,fccebf52-cb28-484c-a1a4-aed06f0cc9e9,601-628
18d8f736c0992e0fbd0a44eef58a5b7d06a643af,c73a6a2e-085e-4ca4-ad8c-1e5f104ba5fb,"
          1284-1288
        "
7fe3f2474c79ab47e1ce6b68594e5bbd31c5dfe0,9c1282fa-e98f-4482-a8a9-1abbc849f339,222 - 230
3748491696e3ff0d585901560c8763e45619d5b7,8655b6e9-0afd-402c-b032-b18ef389e99b,"
          1023-1031
        "
30b8f5aed2c69120233b3298510e947ba88fe19f,67983571-105a-45a2-b739-3cecf4e9c689,"
          e67-e78
        "
e049953e92e1a9aeef12f1b64e8133533a5f8d06,a141266a-da96-4fc7-9445-11810b1e3508,"
          52-60
        "
8c73445756ef4ac81622cb4106a1c5226cf03f4a,5018dcf2-87f5-48cc-aad1-9a990f77fd76,
6a08eeb6f2c4685cedb00fa884ac1a8cf339ed1d,726bcc3e-38c8-46fa-b227-2879c95e9d3d,1-13
2c4d50add6a33d33533be1ba21557b2cc4dae121,554abe42-ff3c-4b21-be80-8aebf778c9a2,
5058490d8f65e66b509e257225487e894654e477,fbc120b0-ca5c-4730-9cc2-bf233ee63cca,
f9a2d6e9e72658dc8b81b62fc4ed1a446eebd9b7,e7456f21-7ea2-4df3-9dca-54e214e02d35,2609 - 2620
ff272802c349f581fe69a59566d083338e8b987b,09c9bc2b-fc3a-4396-9438-ccd0478b2f42,
6dce411c1477949e1dd283ecf145960f7a2603e7,d926baf2-9741-46cd-abbf-df4611af36b5,"
          101980
        "
03b57d3ff90914269e38800be388cf4901919ea3,69d6535f-c474-4de9-bfba-7e1c72fe0ad4,"
          62-81
        "
42b55e3fb15ab555ee94d5124a5bfaa08de2266f,2d6faa96-f002-487c-b82f-933560434dc8,142-152
ed038238962518d13e993eb680df498ca3533624,627d9f89-0c58-4623-a0a5-f388a564e82a,69–85
88c3beebe1b0d5d7042c422c8a9fc5bbf33c6caa,feeeb8ed-7488-4de2-86fa-6360282cabb0,
fbaab10d7620118ba2801030029f8bffbf41f7fe,1ab19594-48f9-4667-89c3-181ec10a7655,
d7f7afadc204df56871fae95550d0b11d5334f1c,1c0cd6db-d3d2-415a-bdc8-8dbc9e8fb403,273 - 282
f08d48da762228f7344024ecfa91abb7dd74df90,00927f1a-bfc2-410f-9947-b9bddab58721,
92230fb20335fb4805fb59a6b2992a287d5975b9,9a623b11-a8a8-4390-ac0f-6c3822910486,1063 - 1075
b4c690e4ca677483e6292d22888437030b061a2f,eb6fdfea-4ad8-4843-b9e2-f9eb16547e0c,
2236a5fabd9c9270768f6ac906dc516831e99c41,5e3eb2af-6856-495f-bbc1-8f9c21acbdbd,
c968815d583a63465b9217803d8b4995362e153c,fe3d2d96-7847-486c-a65a-2b63834243d5,
78dad0bd862dc816d356ed13a4687ee0bba38cfd,ac737ee6-ca44-4433-a4be-019d045fe402,"
          462641
        "
de62068e131b578a935b2b572deaa3b1a5fa00a2,1e380540-865b-4272-948f-f4f52db57389,"
          2209-14
        "
e544e59056276eb322ac69056a93d6c1d349a9f5,e33dc574-7df7-4757-ad2c-db7e841d716a,177 - 216
b3a0cbcf9bdaa10e0c2a6af2ba6e3d73c34c9d72,0fcc95e8-b9d3-4b62-8a1b-f5827d042964,
21b1469f2df628dd1d6272bd85ba2ede8d7b65ed,e01dfdf6-256b-40cd-ac65-01a3da6d16ea,
857ad27ae35bacafba1a9aa92f09a16992418769,6b53aa8a-a4fb-4603-9857-af71d64318a9,
a33916dc43ff9d29359f0b50894811941b48508e,712d9d59-1e48-4aaf-a8a9-75f07b3d8248,"
          9146-53
        "
5a7ab515bbfc006ff4d0843ac4b797f4a2819656,1637504d-f8c7-4c0e-acf7-9f8ca0e354d7,
a354ce6619ccc3e14fc14cd0c1cf6988fcbc6ce7,6f4cc5b3-bd03-4f9f-83e3-d98f1f36da0b,"
          924-928
        "
6d5f57f3c832beb409bf0297cdfcfdb0f11dc3d3,cb9f1a04-1a33-4ae0-aea9-a97ace08748b,2011 - 2019
e96a3f070cabc7d37677a025fed5b59a8a7a461d,410b49ed-bdb4-4b3c-b5f9-2bc95bc4a206,
eeb3eafe6ee998802acf2ac81db98af0df8b2184,effb61d5-b9e7-4e93-8889-8de5dfd25270,3593 - 3609
92d022b12be49937d574242fb138cd08ac017326,d661fc89-3241-4ab2-90f1-540b778bf5b3,373 - 380
5a1323d330cb0789cbbd3d43f93b1c31ebcd3dce,546082bf-3cb2-4c42-9cab-c9a851e7c162,"
          455-83
        "
adbfb9feb032ef99d1d139238583bf559f786e6c,05c97a4f-caa4-4bf5-a9cb-8a7b1a29a7da,"
          612-623
        "
f32f2469e3f06a6b4f8c86644341444e3193566b,1e334c8a-de0e-425a-b486-d5b4d3771410,
dc4e1516d9c86e82519f6b6f60cce2e86021efc0,2cf6b2ad-202e-4ba5-8f46-9bfe93fc5837,"
          1458-68
        "
1dc62d25773e327e853ee2abacca679bd7b0570d,8bda82c2-0935-4040-85bf-d847ab79978b,
eb56a2a4aec0811faffcaf7acba5bce5ad1a97d1,4b7270b9-73fc-49ab-9023-d83522a71020,2211 - 2223
f0ce81b384779b047218af9f1df02c2805ebab81,fcca5140-0216-44cd-82c1-eada877ac200,
af41cd30e7d343c35b3eecddda610b5881187cae,07f8b28a-52d1-4a1f-8085-41af68925244,
3e5fb65bc13abed3c81c962012dfcf6a699c4fba,9a36f562-1a25-43f6-841c-09f92e420ba7,295 - 307
1dd167e175fb6178a46cfe0af78b0a3d6b4a61aa,1ba59814-eb0f-455b-978f-9f29793651f0,
9e5138056708a94ad5f1b519ac7df04c75fc1743,250038b3-cedc-40ab-845b-4661660ad0e2,
13accfaf464db1e0e2e2a5db62f7be7a5e1a97f9,eb3d7e13-2a12-412c-aade-35a8de08d960,155 - 173
7a5a8992ab90a497351ffe4f73c9f919ce9171b0,9653948a-591a-49af-b8c0-f15cfefc262f,"
          46-53
        "
fb8ef8df78634fbf49d652348c5c42a4392dbaf3,9471ee5d-7dea-4e97-b800-29bf2c373931,"
          287-90
        "
96615e98b3eb50962ae6ac62d5c43f7e79cd51f1,a50e0eaa-2309-48ab-a683-cbcff2f8998c,972 - 987
b371c15984430d4434087016bd2851424d284e65,8fc16eab-94a2-4024-9b82-1172bf6c9ae4,
79d06aea1156dae8f80d6350079d4ea5ae55732a,bc02d9fe-ebee-4bd8-8891-963f1dcdd12e,
08e54da50965925cdcdf1936515cf03222890aa2,062d2f22-91a5-4332-bd70-bfa5651af6e9,1 - 8
873b4a82253678f18ed08b08c2e6162aafe980f4,9be49659-e151-4150-bcec-a54971404334,
8a61f50d738006f8f5a36bd5eff28af41d911746,fe5d9ce1-ed74-4ba7-9645-672ed1036b92,
8d9eea82a7fe19d1f50aaa1a9b79fb6ab4a7f9dc,f8b71cbf-05d9-45bb-acb8-69b7d8df36ae,
ea5970f6d6b69d92d2a0f9668dbde5fbc3a0d4fd,f22bb19c-006d-4d1a-80e9-827249f2913c,485 - 512
168bd6f9b5857d90d01ee9c9a6edf8ef6556ab7b,6afd2f89-d3e6-406f-81ba-1ac85cf719d4,
4a4656bdfd9e20df0330bc466b8c69818a8c1e43,219ffc3b-bdb1-4112-bcb1-4bddd9c3b61e,469 - 487
a54686c1204793fe1aeed754537987e7438b48ea,0f1d0fa3-50b8-49b9-a93b-de52c33e960c,
2ee893a363bdf10626bceeb126ca98b097dfa670,e8160afe-b8d5-4703-963d-a783a7828986,726 - 736
20c10c85fdcb82ada4c3bb29fd56dcceccda276e,32ec1f64-b11d-477b-beca-4b88e8bef536,333-349
6eef7fa0496ab1b3e7cee462d78c120c50caf018,e29ee374-0ca8-44a6-9a28-abf763383116,
0e7c7e86ceb18a51b547f0327b27a399afcbb033,448368ed-2baf-49d8-b47f-dabfe6519854,
bf60352c0bf0e39d7121a3de303177f027ac756c,17869044-4239-4656-be7f-4eb751bf4ac2,E2275 - E2284
fe65009cc259494608d699f0185a54b63fe7ce6f,7e0b6cf5-b575-47a9-814a-f25158a75140,
0f744ec4b794f2afbe2f4877e90032bf2899bbd7,fe5d9ce1-ed74-4ba7-9645-672ed1036b92,
4fab685bf849921b59ce4203a037f62d5effbc92,f1df752f-11d9-4ed0-8d14-e9c4bc1c89b1,
7387773f1e6683e489ce0617368fdb8b57c74304,a5ff7052-5dba-4ff7-b086-8b24632444e8,e93 - e93
397eda2cf8d14a826589d8c787b3049377d8d50f,3fd408ed-465e-4d0d-afe7-368902543193,1112 - 1123
50bbed5e21c44d001c3c399fc8bfcbc6e5b3b9bf,e70b229c-1f52-454f-a227-2fef33ad9da7,
1f92d98d934770bde5b3a717c5ce39ea5a404706,978596da-781a-46e4-a30c-7055ce515cd3,"
          493-501
        "
ff50832a9504bf1fd16fdbe1736b0927a91b460e,5e3eb2af-6856-495f-bbc1-8f9c21acbdbd,
0770335fd183fc0fbc98fa45d51f100ed3f0f8a9,1845c30b-7bd6-4a4a-8f6b-60754d6bac35,97-107
6ce72ae7f0270dc04669ad20cf0760329d4a6cbc,72895c97-936d-4b2c-a639-6014c6e96946,239-255.e12
3f6dc55db553fbeb9c64dd6ef5d47766ccef7eca,60f3757e-6a00-47b2-91ad-0e5bfab1440e,227 - 237
6f99af84c4dfaa084358c80b236e36b267a87dd0,54a0ae05-5f0f-405b-a608-43ddf6a210c9,16941 - 16951
1bb21ed0fcaa0678454866afbbf0cfa75556d174,559433ca-4763-4194-a2f8-5c95d87d4891,
8613a95bf45edc6ce17df0c4fcf3a494c33805aa,09baabf9-5ecc-44fc-bd6d-0cc3f19846e8,
1e6d32e62f134dbd23cdfaa19c9961609d7c0136,21679ba6-ec3f-40db-8f7c-d669e92dc8d4,16256 - 16265
8764f12df845bfe25eb940ae38523af70e3d64f7,f99bcd9e-e7b2-4fc1-b683-41d09269e178,150-161
d19233ab68fc412472316047839859c32df942e1,4bbe42ef-3605-4804-bfad-4ba53eb6b92a,351 - 363
72acd1a7e1a4ce8ce8438f22400482a98b54690f,222d5078-560f-4c18-847d-94ca517b8e0a,
4c21f43a10f6377feadc72917b22b99cd814da90,0b33259b-086d-454c-ad7f-e831361cd616,
1fd392ed3fcf2c68bcdfa5a81d31fd1ffcbdd095,5dd428a9-0828-46e9-b7bd-4ff4e0eec5d5,"
          213-218
        "
384e93567e6673a5da50141b0e0abf81ad115359,c39abc9a-3122-40a4-a3bc-a628952c38a6,
3ec756f2977efafe804bb741f7669e1d99204d3c,f08cc03f-b808-4f48-93ba-336e22bfcafb,
11c04dec7e8f276bef63122885d1be92d056a9f1,a4b40814-92a8-46ee-bc73-291606729f6f,135 - 144
724f90786640b6ac66590c79af2b4f96a1a742ff,290b23f4-6322-46fb-b7a4-d0ea95c1fe56,155 - 165
821c28a14da0fa46d545ea5f75bac4b7bea0b72b,9a8dd30b-d1b5-45ad-aba3-07fb033be8cb,
612df7b8d08b789ddc9072cccb948999fc8336a0,a207b769-6f81-4624-bfae-ecbbee3b374a,
8afd09797b172cae7c7cf1a862d3e7707ac7ff7d,4245f105-58c4-4821-8ba9-3f11d811f6ff,
bd00b608a217a943d1a0b905cdf651f07e1b470f,19ceb3c4-c256-4de8-957f-3faefb8d0ab0,"
          121075
        "
b800c27e921232ab4f7567c3c200d207b1e48a99,4621202e-0c24-4614-8637-8ee9dbeb71c8,
d90f3e4ffcd2fd84e6ca8e426b3c49fa1844c7ee,9b24bd8d-ec31-48aa-a31f-9f9a9e74268b,813 - 842
fed873571e67f2e844048f94ab3fcb37a23d27b0,c1819d0c-17fb-4651-ae73-a773a83ed4d8,"
          284-8
        "
6b64212184dfef3306821492f246e19cb123f72a,97e666c3-7ee3-4978-8e61-0bb3e8af9698,"
          116424
        "
9745bc73d42b58d0312e63e8ae8d9443671e886b,0e3dadfc-4c8f-47f2-b72c-216ae834f6b7,
0c59bf9381806df65fe19694b403bc98f01d7025,bdf043a2-982a-49c3-9300-077a00cf31cb,
2a296d3cccb9f2565a91bd2c4b4e13d579df2ede,3051def0-9f44-405e-a37d-cf8aa314295e,
bacfba71faffe45507263f794866185d5a11a5c2,c733c959-f484-4ad1-bb1e-5a1610b862c8,"
          1750-5
        "
463644c27050f6fd031830c7da567429e98fc4f3,9a0ba970-82b5-4fc7-9b13-ae5479870f5e,
97f06480573e798b179c9c8972605f65acc47230,8d5b2353-b5ef-4874-8427-e16454cc0647,663 - 673
a1208a8461b68c44d33ea2a735435d1762b0c95f,2760916b-5995-4c94-8d29-c66ae822b2ac,1 - 19
df859f6df40798f894825e63e32530019e520b7c,ed2d84e8-dbaa-4f8f-bd3d-790beaaed83f,"
          2436-9
        "
a68151ff5b2b9be48fbb3e2c8b4ae05e7f5b0e5c,f0c79355-8936-4c15-8185-8488925c0881,
18cd6258f374454a2ed064cb50603861164fb88b,4449871a-56e6-4b4d-a0f4-e10711f5010e,2807-2824
ed39477913eba86eca5042213f5f3eb75ce19e09,f379c4c9-7568-4bfe-9c85-823d0eb81bcc,
e9a7fdd44972c44f44c7b22663dff2e786eecb17,508ec548-a693-4fbe-af6e-a3e573484aea,
a14b4f036c976ef897440819029fc345b594ff6e,a2bf1366-fd85-48ae-98b4-2ae920708c56,1911 - 1922
a1d6c744a4f14c7539f3eab725a8cf2bc9805844,b6fc5500-5c0e-406a-9824-ec22e5540442,
4eb53f6e004fde6a302ca196e183edff14957159,bf5018e5-1640-4696-8d64-c7a2d7dfe4d8,"
          319-327
        "
7c1b27de65ab5bb3b48565de94f52eefd93cef43,d2917579-abbf-4c75-b992-a0bfb9915a90,
4d72311bf3b82627328288a1b2ff159cd7caf5fa,4298bb1b-7ec3-4541-95e6-1a0b21b347cb,
d8e767a327d8609d1a667305748bc0ba2b68fb36,1f2e3d5e-1f98-44b3-a54e-4685dbb1bf97,
4879df96dffc168088e44ccd17d31a8aff01ecba,cb59749d-ffd7-483f-a0e9-4f2ad8c92a5f,"
          187-196
        "
23f514effc2b88a5690ddc8a7ad8b039d80f14be,bfce61a0-e2f3-48a4-99b5-a7e3cdb95389,"
          745-8
        "
f4a64fa8b6e838910640f08389fa800db6aec804,1405f0fd-6f0c-41bf-8c27-a8a2c2dd6a75,"
          446-55
        "
b18a9426d7cffda9c91630d937a51b4fba47de0e,6b541d9e-0459-440c-bfa5-e0039defdb56,298-313
7eb57e6ce80850b84a25254de57e9f9339e380ed,26994b52-f2f1-477c-a291-7b9b5bd648a6,
dfe2b286f2abcdfb07507bfb585092a800a790c2,5f2c3e5b-60cb-48a2-8061-993499f583c7,"
          148-72
        "
df6ab6abddbb832b6698f6300f58ebce5d6331ac,a8e88118-65fd-4514-a8f6-df5aaf3866cd,
c03ecb6fee5583a4a63c11b6d33baa7e7046163f,77bd15db-e6f6-4b24-a06b-8ff79c1f2e26,
73f1ae95558911cad3daf6a8e303cbe68eba83b8,42991bb1-2dfe-4e5d-b3ac-4e4e8903a25f,3451 - 3465
13624ebc9e3810a3e22981429ce661575f7ff27a,8c551194-1e65-4603-872c-ab1c5e4199b7,
45080143133d3e1479d2f9fc36474a49451ff3b3,15e4dbc3-661b-41a5-9907-fb9bbeab8a62,"
          733-740
        "
56f299c9d7c85bf787463b0f3d72324efc6d6284,5437c748-5b54-4017-87b2-1fb6ccc75b8e,"
          117-138
        "
9cc6871b1db9c511b4623c70829c9a6e02d53ba0,08bcebb8-4eac-4556-a227-0c4067c7f981,"
          469-73
        "
e02e0dc73ee026ddd17687686c3a246d212e731f,5855cb72-31ab-4587-8f85-ef5d89c26f7a,1593 - 1611
ad021ebde62cd8028ad68b67f01629830cd27aca,b6144bb5-1d42-4623-bd1d-d74dc2848e8b,
4654a356234671a3d30d06d305a4b1e15b592e8b,8e2e8908-92de-4904-82f0-9d6edee1a3a3,
38effb32307b9e22e4f2765548fdc6b463f14eaa,c9cc0d3a-03bd-441e-8b87-c9a7319664bd,
81d0e3f38c08c65998798a143411ceadaf5edc68,576f069d-73d2-40c3-ac39-ba5078cd2658,
1159294818fe8787bd71633f2e83bc9ce6c8f4a4,0173d80d-d5ca-4c8b-a968-f563c8ff2145,381 - 397
8ed7aa2fdb907a160900e8e259eeaebdcc223332,43e71dc0-f909-465b-8f9d-cbef1f4731a8,657 - 684
f9b9685b8654a3b57bf22d8ca9309aaa64db738b,76707c06-18b6-485d-8070-4313ea8e7acb,"
          e393-e402
        "
7bcc012d9ce3fecbbd4f12b71aa18135a315a54b,017e68d4-f82a-4a94-893f-c077210a25c0,684 - 694
c2bd0397daa0ac9f27946bcf6d1653d07f6b3427,5b0f092c-6b39-4b26-9ca0-b43f73e4d862,
7dd16318e61f25b368fe26e83cbb367624f7b9dd,f52799c3-92bd-4f28-b6c7-56d8dc4dc7da,
d03099aabc9a3bd5760f8d5b371cdf5d670b929c,00fd3cda-4dcf-4bf7-892f-14b693fb77b2,1196
aef22b70e9f413ae351d26c9d648312fe58da9cd,17cafd3d-ddfa-47ce-8c9b-591f53663250,"
          75-87
        "
aefa8f755185274ee4f5f516ac04536babc676a1,ed9f3833-4462-4c4f-b1de-2c0d24bfeaa1,
d0e1ad693b44fad88d9efd4107d8390975d8fa54,f8a012c8-1745-4537-8327-f84b257e8a01,844 - 858
4ea8912ca371d99c64b5b892aff39ae4f0a175ec,2e159f0d-3be4-44df-bc58-b728cfcf5911,
5d9cbb1dde59d243c02d66c9d6ea44266d0d3fd6,bec9ce44-a4ad-4fb1-acd8-1b51f16d3a59,
9e8765f1adcd261ebd913103eebe5bab45c9b47b,8eda6975-c117-4752-972f-cabee911ff7e,2025-2027
723bc5f4a6e344e63c8491a8fdb709210c448098,8248a0e5-18fc-49c3-abdf-af40ad547190,1534 - 1546
d37d0338bb243edfc320cef24f23e329fb15b8af,227070eb-38f3-404f-b163-a6a68412bc6e,
76cc795daea1ab497c79508ac8d30990e3cf3c4a,225d3307-ad29-487e-bc6c-ae00b664e644,
d6fd4bcf647a0d5ac996814b20c478fc17328db8,c7291dee-3854-49e9-8da0-dac56d37eea9,
3c9229e946faee4712a85d1f1ed984ffb2f592d7,04a7faef-47dc-42bb-a291-e9977f48b56e,
172e49a82c77cf7d88b2596b0bad02209199c748,fe5d9ce1-ed74-4ba7-9645-672ed1036b92,
a2e66121f874ab46c1f5325e91bb397015e2f9ec,7b3861bd-e8ef-4639-918a-930b9430239c,273 - 284
1699a4dfc8ffe2b565575fa3e023b80948f4371e,7ce76ee0-4249-42c2-8f17-183b298952c0,
919158e4cc9ef4afa13fb961c1f9e7f29299858e,18e91292-e0b4-470c-bc13-de518f32eb64,581-585
692913174a0351691438527570e131b002a32f1d,2757c8f3-a488-4982-84f2-fb0d0bca2c55,"
          143-52
        "
4ddaa2989b5be8f3cde651590f785797bd575fd4,90685dc8-21a8-47d8-9c41-61d1e8bc34b6,
59e7ff8412556e0c24c5130a4b3f5d7925c04862,77193faf-1d63-4fd2-a6d7-cb27bbd51ae5,"
          1470-1482
        "
efa0f01b8c9533aff5455bdf8dafd802b533a326,3e6f6989-a343-4867-b570-968689b624cf,
1b32335d98ff6af990344e44c7bfad9c3db60887,0cd79ad1-b079-4a42-b59d-99822d5c5198,
fc9e5f82d20a64fd30539a4b57364dd55a4105ea,37b7118b-8af5-4e37-8f62-0a05844315f4,6991 - 7006
e010061a8dcc725c767f48cd20e0f87c42520cad,8b77b78b-e982-4f2e-a76f-2a1baba7ec1b,
e6cd30e3733883209531839fcf8ccb8ad3f1cafc,be072d98-b4ce-454b-9370-0c769380156d,7759-7773
e94b745f09f82e47d0846e2b76484702843f305e,141fd335-bfc7-49cd-aaca-38ff802ebe5b,
b76ad46488d383dd00d630babebce8b5289cd1c1,10d09560-a328-4958-a1ce-e8936464a15e,353 - 366
a4f87c209e56a79bf4b8281f56aa954cc4056a01,018b0436-ee75-4ec2-8cbf-572c45eace30,
c1b19997fe53e80f8721246e20faeaad4a3968e9,825ff29e-d59a-49df-8e3e-c5e8c79699ae,
2052bed8eb7aeb305ba355cb1643217121d7fd95,a01edca8-eed3-4f7b-8252-8e4f178d2cfc,
756a44419aa646da244e9cdf2ccf354d65e6d9d0,42c1b68c-1ff1-42f3-982d-c90011a1d4b7,
3685a9cb3120dfe713ebb9735e83a025c374c7ca,bb2aeddc-137a-4049-8894-4e4d137dfc7a,
0e84ce99e3ff4b83709dd8f838214dc8fe935e39,a38a781d-3cb0-4fbe-9834-7ec6f2ed86bd,1554 - 1568
bc0560987180fd0d7a6181d86d13d612859690e3,5d331e5b-ff95-4e30-9cf5-cd2365f3c1f3,
10e4296a19f6d283d28ac5123f489c010c4b990f,7344bb31-a75b-406f-bd5d-11ce7353d077,
b290d81ffa6f438ae2183d5d12e3adf3f252cecf,e6cd13fc-7347-4478-bc24-b8036a7894ad,
8e7eb2a748bbaa50b5406b7f0f39dc972d725f93,a065ad14-9a6b-4234-920c-fa504a30d0e1,5249 - 5257
96ca2dd6e06977927b969462831a08ca553095d9,d0fd145a-0751-4f2a-891e-1f75b34c6621,223 - 233
c38385f1cabb88245f4ac159d3f2dd309904efe3,b03d3416-9cda-418d-9870-14b0231ce370,"
          123119
        "
0411571048c123662bb3ad51c7e2cb57ca89a85a,de4550fe-d3ff-4b23-a914-9042a12087cc,
fe6e197c23d836a5c3bade2d633bc7543f6f4b40,ed9f3833-4462-4c4f-b1de-2c0d24bfeaa1,
df6f05be4a00feac4ad2fb3e9650e6d754ea10e2,eb429cb4-469c-4d16-901b-9c6ec9712751,
62471bb5216902d14a6de19944f7b90b51b8ed01,080b9106-3be1-4e89-a7ad-ae2c9bed7856,636 - 666
d1d81000219877ceeb62f62850d62146c5eb7532,f82e5d25-6482-4fb3-b3d7-8f75d5df2803,
a2adebc4e8e5557cfb8c38f573266ab75298e780,27451aed-9de6-4d0c-b411-dac3caf73b41,1-11
d29afc45b805e557ae4d240e59c405697e04e05c,d2995f9c-df76-4232-849a-d6144e5ac3af,1175 - 1183
4e0dc7954920506988cbb25005e259fd53237b76,587d7425-6992-40e2-b981-1001c0d3520d,1816 - 1840
82c2c360b5ecadbe209b8764c9c73fe31ca7e5db,f3c016d3-9847-4545-80ea-346b72e73ee4,"
          217-23
        "
